"","identifier","text","θίς_κήδω_πρό_ἱλάσκομαι_λαμβάνω_Κάλχας_ὁράω","καίω_θάλασσα_Χρύση_ἀμφί_ἀρήγω_ἶφι_κῦμα","ἴσος_ἀείδω_ἄλγος_ἀτιμάω_βούλομαι_πλείων_σῶς","ἐφίημι_χραισμέω_ἀχεύω_ἔρομαι_τλάω_ἔλδωρ_ὅστις","τιμάω_χολόω_ἄνθρωπος_δύο_μάλιστα_νεφεληγερέτα_πέλω","πόλις_ἱερεύς_μάντις_ἐκπέρθω_οἴχομαι_φρονέω_αἰδέομαι","ἀπειλέω_κρατερός_πότνια_προίημι_τέλλω_χερείων_χέω","ἤδη_καταδύω_ἱστίον_τοι_ἀναβαίνω_νέος_ἀγορά","τιμή_χαίρω_Πρίαμος_φωνέω_ἤτοι_κῆρυξ_οἴκαδε","κατανεύω_παύω_ἐπιπείθομαι_κράτιστος_ὅσος_μένος_μάντις","βαρύς_δῶρον_καθέζομαι_ξίφος_λήγω_μηνίω_λαμβάνω","τίκτω_αἰνός_δείδω_κέλομαι_τρέφω_ἱλάσκομαι_αἴξ","γαῖα_γλυκύς_ἕκαστος_ἱκάνω_ἀπάνευθε_Ἥφαιστος_Χρύση","ἔοικα_μένω_ἀγορά_πέμπω_τλάω_αἴξ_ἀναβαίνω","ἵνα_κνῖσα_θνήσκω_ἀπάνευθε_κῆρ_λήγω_οἶος"
"1","urn:cts:greekLit:tlg0012.tlg001:1.1@μῆνιν-1.7@Ἀχιλλεύς","μῆνις ἀείδω θεά Πηληιάδης Ἀχιλλεύς οὐλόμενος , ὅς μυρίος Ἀχαιός ἄλγος τίθημι , πολύς δέ ἴφθιμος ψυχή  προιάπτω ἥρως , αὐτός δέ ἑλώριον τεύχω κύων οἰωνός τε πᾶς , Ζεύς δέ τελέω βουλή , ἐκ ὅς δή ὁ πρῶτος διίστημι ἐρίζω Ἀτρείδης τε ἄναξ ἀνήρ καί δῖος Ἀχιλλεύς .","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"2","urn:cts:greekLit:tlg0012.tlg001:1.8@τίς-1.8@μάχεσθαι","τίς τε ἄρα σφεῖς θεός ἔρις συνίημι μάχομαι ;","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"3","urn:cts:greekLit:tlg0012.tlg001:1.9@Λητοῦς-1.9@υἱός","Λητώ καί Ζεύς υἱός ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"4","urn:cts:greekLit:tlg0012.tlg001:1.9@ὃ-1.12@Ἀτρεΐδης","ὁ γάρ βασιλεύς χολόω νόσος ἀνά στρατός ὄρνυμι κακός , ὀλέκω δέ λαός , οὕνεκα ὁ Χρύσης ἀτιμάζω ἀρητήρ Ἀτρείδης ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"5","urn:cts:greekLit:tlg0012.tlg001:1.12@ὃ-1.16@λαῶν","ὁ γάρ ἔρχομαι θοός ἐπί ναῦς Ἀχαιός λύω τε θυγάτηρ φέρω τε ἀπερείσιος ἄποινα , στέμμα ἔχω ἐν χείρ ἑκηβόλος Ἀπόλλων χρύσεος ἀνά σκῆπτρον , καί λίσσομαι πᾶς Ἀχαιός , Ἀτρείδης δέ μάλιστα δύο , κοσμήτωρ λαός ·","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"6","urn:cts:greekLit:tlg0012.tlg001:1.17@Ἀτρεΐδαι-1.19@ἱκέσθαι","Ἀτρείδης τε καί ἄλλος ἐυκνήμις Ἀχαιός , σύ μέν θεός δίδωμι Ὀλύμπιος δῶμα ἔχω ἐκπέρθω Πρίαμος πόλις , εὖ δέ οἴκαδε ἱκνέομαι ·","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"7","urn:cts:greekLit:tlg0012.tlg001:1.20@παῖδα-1.21@Ἀπόλλωνα","παῖς δέ ἐγώ λύω φίλος , ὁ δέ ἄποινα δέχομαι , ἅζομαι Ζεύς υἱός ἑκηβόλος Ἀπόλλων .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"8","urn:cts:greekLit:tlg0012.tlg001:1.22@ἔνθ̓-1.23@ἄποινα","ἔνθα ἄλλος μέν πᾶς ἐπευφημέω Ἀχαιός αἰδέομαι τε ἱερεύς καί ἀγλαός δέχομαι ἄποινα ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"9","urn:cts:greekLit:tlg0012.tlg001:1.24@ἀλλ̓-1.25@ἔτελλε","ἀλλά οὐ Ἀτρείδης Ἀγαμέμνων ἁνδάνω θυμός , ἀλλά κακός ἀφίημι , κρατερός δέ ἐπί μῦθος τέλλω ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"10","urn:cts:greekLit:tlg0012.tlg001:1.26@μή-1.28@θεοῖο","μή σύ γέρων κοῖλος ἐγώ παρά ναῦς κιχάνω ἤ νῦν δηθύνω ἤ ὕστερος αὖθις εἶμι , μή νῦν σύ οὐ χραισμέω σκῆπτρον καί στέμμα θεός ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"11","urn:cts:greekLit:tlg0012.tlg001:1.29@τὴν-1.29@λύσω","ὁ δέ ἐγώ οὐ λύω ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"12","urn:cts:greekLit:tlg0012.tlg001:1.29@πρίν-1.31@ἀντιόωσαν","πρίν μιν καί γῆρας ἔπειμι ἡμέτερος ἐν οἶκος ἐν Ἄργος τηλόθι πάτρη ἱστός ἐποίχομαι καί ἐμός λέχος ἀντιάω ·","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"13","urn:cts:greekLit:tlg0012.tlg001:1.32@ἀλλ̓-1.32@νέηαι","ἀλλά εἶμι μή ἐγώ ἐρεθίζω σῶς ὡς ἄν νέομαι .","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"14","urn:cts:greekLit:tlg0012.tlg001:1.33@ὣς-1.33@μύθῳ","ὡς φημί , δείδω δέ ὁ γέρων καί πείθω μῦθος ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"15","urn:cts:greekLit:tlg0012.tlg001:1.34@βῆ-1.34@θαλάσσης","βαίνω δέ ἀκέων παρά θίς πολύφλοισβος θάλασσα ·","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"16","urn:cts:greekLit:tlg0012.tlg001:1.35@πολλὰ-1.36@Λητώ","πολύς δέ ἔπειτα ἀπάνευθε κίω ἀράομαι ὁ γεραιός Ἀπόλλων ἄναξ , ὁ εὔκομος τίκτω Λητώ ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.443478260869565"
"17","urn:cts:greekLit:tlg0012.tlg001:1.37@κλῦθί-1.41@ἐέλδωρ","κλύω ἐγώ ἀργυρότοξος , ὅς Χρύση ἀμφιβαίνω Κίλλα τε ζάθεος Τένεδος τε ἶφι ἀνάσσω , Σμινθεύς εἰ ποτέ σύ χαρίεις ἐπί ναός ἐρέφω , ἤ εἰ δή ποτέ σύ κατά πίων μηρία καίω ταῦρος ἠδέ αἴξ , ὁ δέ ἐγώ κραίνω ἔλδωρ ·","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038"
"18","urn:cts:greekLit:tlg0012.tlg001:1.42@τίσειαν-1.42@βέλεσσιν","τίνω Δαναοί ἐμός δάκρυον σός βέλος .","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"19","urn:cts:greekLit:tlg0012.tlg001:1.43@ὣς-1.45@φαρέτρην","ὡς φημί εὔχομαι , ὁ δέ κλύω Φοῖβος Ἀπόλλων , βαίνω δέ κατά Ὄλυμπος κάρηνον χώομαι κῆρ , τόξον ὦμος ἔχω ἀμφηρεφής τε φαρέτρα ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385"
"20","urn:cts:greekLit:tlg0012.tlg001:1.46@ἔκλαγξαν-1.47@κινηθέντος","κλάζω δέ ἄρα ὀιστός ἐπί ὦμος χώομαι , αὐτός κινέω ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"21","urn:cts:greekLit:tlg0012.tlg001:1.47@ὃ-1.47@ἐοικώς","ὁ δέ εἶμι νύξ ἔοικα .","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154"
"22","urn:cts:greekLit:tlg0012.tlg001:1.48@ἕζετ̓-1.48@ἕηκε","ἕζομαι ἔπειτα ἀπάνευθε ναῦς , μετά δέ ἰός ἵημι ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154"
"23","urn:cts:greekLit:tlg0012.tlg001:1.49@δεινὴ-1.49@βιοῖο","δεινός δέ κλαγγή γίγνομαι ἀργύρεος βιός ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"24","urn:cts:greekLit:tlg0012.tlg001:1.50@οὐρῆας-1.52@βάλλ̓","ὀρεύς μέν πρῶτος ἐποίχομαι καί κύων ἀργός , ἀτάρ ἔπειτα αὐτός βέλος ἐχεπευκής ἐφίημι βάλλω ·","0.00465116279069767","0.00465116279069767","0.469767441860465","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"25","urn:cts:greekLit:tlg0012.tlg001:1.52@αἰεὶ-1.52@θαμειαί","ἀεί δέ πυρή νέκυς καίω θαμέες .","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"26","urn:cts:greekLit:tlg0012.tlg001:1.53@ἐννῆμαρ-1.54@Ἀχιλλεύς","ἐννῆμαρ μέν ἀνά στρατός οἴχομαι κῆλον θεός , ὁ δέκατος δέ ἀγορά δέ καλέω λαός Ἀχιλλεύς ·","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304"
"27","urn:cts:greekLit:tlg0012.tlg001:1.55@τῷ-1.55@Ἥρη","ὁ γάρ ἐπί φρήν τίθημι θεά λευκώλενος Ἥρα ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"28","urn:cts:greekLit:tlg0012.tlg001:1.56@κήδετο-1.56@ὁρᾶτο","κήδω γάρ Δαναοί , ὅτι ἄρα θνήσκω ὁράω .","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"29","urn:cts:greekLit:tlg0012.tlg001:1.57@οἳ-1.58@Ἀχιλλεύς","ὁ δέ ἐπεί οὖν ἀγείρω ὁμηγερής τε γίγνομαι , ὁ δέ ἀνίστημι μετάφημι πούς ὠκύς Ἀχιλλεύς ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"30","urn:cts:greekLit:tlg0012.tlg001:1.59@Ἀτρεΐδη-1.61@Ἀχαιούς","Ἀτρείδης νῦν ἐγώ παλιμπλάζομαι οἴομαι ἄψ ἀπονοστέω , εἰ ἄν θάνατος γε φεύγω , εἰ δή ὁμοῦ πόλεμος τε δαμάζω καί λοιμός Ἀχαιός ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"31","urn:cts:greekLit:tlg0012.tlg001:1.62@ἀλλ̓-1.67@ἀμῦναι","ἀλλά ἄγε δή τις μάντις ἐρέω ἤ ἱερεύς ἤ καί ὀνειροπόλος , καί γάρ τε ὄναρ ἐκ Ζεύς εἰμί , ὅς ἄν εἶπον ὅς τις τόσος χώομαι Φοῖβος Ἀπόλλων , εἴτε ἄρα ὁ γε εὐχωλή ἐπιμέμφομαι ἠδέ ἑκατόμβη , εἰ ἄν πως ἀρνός κνῖσα αἴξ τε τέλειος βούλομαι ἀντιάω ἐγώ ἀπό λοιγός ἀμύνω .","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.192452830188679"
"32","urn:cts:greekLit:tlg0012.tlg001:1.68@ἤτοι-1.68@ἕζετο","ἤτοι ὁ γε ὡς εἶπον κατά ἄρα ἕζομαι ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"33","urn:cts:greekLit:tlg0012.tlg001:1.68@τοῖσι-1.72@Ἀπόλλων","ὁ δέ ἀνίστημι Κάλχας Θεστορίδης οἰωνοπόλος ὄχα ἄριστος , ὅς οἶδα ὁ τε εἰμί ὁ τε εἰμί πρό τε εἰμί , καί ναῦς ἡγέομαι Ἀχαιός Ἴλιος εἴσω ἑός διά μαντοσύνη , ὁ ἕ πόρω Φοῖβος Ἀπόλλων ·","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"34","urn:cts:greekLit:tlg0012.tlg001:1.73@ὅ-1.73@μετέειπεν","ὁ σφεῖς εὖ φρονέω ἀγοράομαι καί μετεῖπον ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"35","urn:cts:greekLit:tlg0012.tlg001:1.74@ὦ-1.75@ἄνακτος","ὦ Ἀχιλλεύς κέλομαι ἐγώ Ζεύς φίλος μυθέομαι μῆνις Ἀπόλλων ἑκατηβελέτης ἄναξ ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"36","urn:cts:greekLit:tlg0012.tlg001:1.76@τοὶ-1.76@ἐρέω","σύ γάρ ἐγώ ἐρῶ ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"37","urn:cts:greekLit:tlg0012.tlg001:1.76@σὺ-1.77@ἀρήξειν","σύ δέ συντίθημι καί ἐγώ ὄμνυμι ἦ μέν ἐγώ πρόφρων ἔπος καί χείρ ἀρήγω ·","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"38","urn:cts:greekLit:tlg0012.tlg001:1.78@ἦ-1.79@Ἀχαιοί","ἦ γάρ οἴομαι ἀνήρ χολόω , ὅς μέγας πᾶς Ἀργεῖος κρατέω καί ἕ πείθω Ἀχαιός ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"39","urn:cts:greekLit:tlg0012.tlg001:1.80@κρείσσων-1.80@χέρηϊ","κρείσσων γάρ βασιλεύς ὅτε χώομαι ἀνήρ χερείων ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"40","urn:cts:greekLit:tlg0012.tlg001:1.81@εἴ-1.83@ἑοῖσι","εἰ πέρ γάρ τε χόλος γε καί αὐτῆμαρ καταπέσσω , ἀλλά τε καί μετόπισθε ἔχω κότος , ὄφρα τελέω , ἐν στῆθος ἑός ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"41","urn:cts:greekLit:tlg0012.tlg001:1.83@σὺ-1.83@σαώσεις","σύ δέ φράζω εἰ ἐγώ σώζω .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"42","urn:cts:greekLit:tlg0012.tlg001:1.84@τὸν-1.84@Ἀχιλλεύς","ὁ δέ ἀπαμείβομαι πρόσφημι πούς ὠκύς Ἀχιλλεύς ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"43","urn:cts:greekLit:tlg0012.tlg001:1.85@θαρσήσας-1.85@οἶσθα","θαρσέω μάλα εἶπον θεοπρόπιον ὅς τις οἶδα ·","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"44","urn:cts:greekLit:tlg0012.tlg001:1.86@οὐ-1.91@εἶναι","οὐ μά γάρ Ἀπόλλων Ζεύς φίλος , ὅς τε σύ Κάλχας εὔχομαι Δαναοί θεοπροπία ἀναφαίνω , οὐ τις ἐγώ ζάω καί ἐπί χθών δέρκομαι σύ κοῖλος παρά ναῦς βαρύς χείρ ἐπιφέρω σύμπας Δαναοί , οὐ δέ ἐάν Ἀγαμέμνων εἶπον , ὅς νῦν πολύς ἄριστος Ἀχαιός εὔχομαι εἰμί .","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"45","urn:cts:greekLit:tlg0012.tlg001:1.92@καὶ-1.92@ἀμύμων","καί τότε δή θαρσέω καί αὐδάω μάντις ἀμύμων ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"46","urn:cts:greekLit:tlg0012.tlg001:1.93@οὔ-1.96@δώσει","οὐ τε ἄρα ὁ γε εὐχωλή ἐπιμέμφομαι οὐ δέ ἑκατόμβη , ἀλλά ἕνεκα ἀρητήρ ὅς ἀτιμάω Ἀγαμέμνων , οὐ δέ ἀπολύω θυγάτηρ καί οὐ ἀποδέχομαι ἄποινα , τοὔνεκα ἄρα ἄλγος δίδωμι ἑκηβόλος ἠδέ ἔτι δίδωμι ·","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"47","urn:cts:greekLit:tlg0012.tlg001:1.97@οὐ-1.100@Χρύσην","οὐ δέ ὁ γε πρίν Δαναοί ἀεικής λοιγός ἀπωθέω πρίν γε ἀπό πατήρ φίλος δίδωμι ἑλικῶπις κόρη ἀπρίατος ἀνάποινος , ἄγω τε ἱερός ἑκατόμβη εἰς Χρύση ·","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"48","urn:cts:greekLit:tlg0012.tlg001:1.100@τότε-1.100@πεπίθοιμεν","τότε ἄν μιν ἱλάομαι πείθω .","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"49","urn:cts:greekLit:tlg0012.tlg001:1.101@ἤτοι-1.101@ἕζετο","ἤτοι ὁ γε ὡς εἶπον κατά ἄρα ἕζομαι ·","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"50","urn:cts:greekLit:tlg0012.tlg001:1.101@τοῖσι-1.103@ἀχνύμενος","ὁ δέ ἀνίστημι ἥρως Ἀτρείδης εὐρύς κρείων Ἀγαμέμνων ἀχεύω ·","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
