"","identifier","text","serere_velle_amplus_fuit_aliqui_honestus_onerare","habinnas_mirare_coepit_rogare_post_scintilla_cena","ingens_ponere_aureus_dexter_argenteus_sequi_extra","oportet_velle_subire_signum_ludere_subindere_aqua","summam_nescire_solere_pro_sunt_longus_aurum","mihi_agamemnon_ire_hodie_littera_narrare_credere","tuus_curabo_quare_licere_iratus_vivere_sunt","itare_circare_porcus_crescere_esset_munus_piscis","trimalchionis_amat_caput_nolle_amphora_cervix_deinde","porcus_cocus_titulus_maga_noster_quid_homuncio","deinde_ante_ubi_vestimentum_bellus_monumentum_respicere","fecit_centum_accipere_aper_liber_assare_culter","unquam_oculus_mori_fuit_propter_fors_beneficium","balneum_ovum_tres_aere_circumferre_ebrius_caldus","planus_agere_quemadmodum_sestertius_tuus_genius_accipere","medius_terra_scilicet_mater_postquam_facio_tangere","noscere_dius_facit_ideo_domus_caelus_adhuc","pars_verus_currere_quattuor_notare_magister_fit","an_gallus_lana_cocus_argenteus_lucerna_potio","supra_mulier_unguentum_ubi_locus_hinc_ludus"
"136","urn:cts:latinLit:phi0972.phi001:40.6","parare auceps cum harundo esse et is circare triclinium volitare momentum exceperunt.","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"137","urn:cts:latinLit:phi0972.phi001:40.7","indere cum suus quis iubere referre trimalchio, adiecit: etiam videte, quis porcus ille silvaticus lavare comedere glandem.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636"
"138","urn:cts:latinLit:phi0972.phi001:40.8","statim puer ad sportella accesserunt, quis pendere e dentibus, thebaicasque et caryota ad numerus dividere cenantibus.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"139","urn:cts:latinLit:phi0972.phi001:41.1","interim ego, quis privare habere secessum, in multus cogitatio deductus sum, quare aper pilleatus intrasset.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"140","urn:cts:latinLit:phi0972.phi001:41.2","postquam itaque omnis bacalusiae consumpsi, durare interrogare ille interpres meum, quis ego torqueret.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"141","urn:cts:latinLit:phi0972.phi001:41.3","at ille: planus etiam hic servus tuus indicare potest; non enim aenigma est, sed res aperta.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"142","urn:cts:latinLit:phi0972.phi001:41.4","hic aper, cum heri supra cena is vindicasset, a conviva dimissus est; itaque hodie tanquam libertus in convivium revertitur.","0.003125","0.159375","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375"
"143","urn:cts:latinLit:phi0972.phi001:41.5","damnare ego stupor meus et nihil amplus interrogavi, nere videre nunquam inter honestus cenasse.","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"144","urn:cts:latinLit:phi0972.phi001:41.6","dum hic loquimur, puer speciosus, vitis hedera redimitus, modo bromium, interdum lyaeum euhiumque confessus, calathiscus uva circumferre et poema dominus se acutus vox traduxit.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647"
"145","urn:cts:latinLit:phi0972.phi001:41.7","ad quis sonus convertere trimalchio dionyse inquit liber esto. puer detrahere pilleum aper caput suus imposuit.","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.471875","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"146","urn:cts:latinLit:phi0972.phi001:41.8","tum trimalchio rursus adiecit: non negare ego inquit habere liber patrem. laudare dicere trimalchionis et circumire puer sane perbasiamus.","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.948648648648649","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"147","urn:cts:latinLit:phi0972.phi001:41.9","ab hic ferculum trimalchio ad lasanum surrexit. ego libertas sinere tyrannus nancisci coepere invitare conviva sermones.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.471875","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"148","urn:cts:latinLit:phi0972.phi001:41.10","dama itaque prae cum pataracina poposcisset, dies inquit nihil est. dum vertere te, nox fit. itaque nihil esse melius, quis de cubiculum regere in triclinium ire.","0.003125","0.003125","0.003125","0.003125","0.159375","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.159375"
"149","urn:cts:latinLit:phi0972.phi001:41.11","et mundum frigus habuimus. vix ego balneus calfecit. tamen caldus potio vestiarius est.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"150","urn:cts:latinLit:phi0972.phi001:41.12","staminatus duxi, et planus matus sum. vinus ego in cerebrum abiit.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"151","urn:cts:latinLit:phi0972.phi001:42.1","excipere seleucus fabula pars et ego inquit non cotidie lavor; baliscus enim fullo est,","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455"
"152","urn:cts:latinLit:phi0972.phi001:42.2","aqua dens habet, et cor ego cotidie liquescit. sed cum mulcere pultarius obduxi, frigus laecasin dico. nec sane lavare potui; esse enim hodie in funus.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"153","urn:cts:latinLit:phi0972.phi001:42.3","homo bellus, tam bonus chrysanthus anima ebulliit. modo, modo ego appellavit. videre ego cum ille loqui.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"154","urn:cts:latinLit:phi0972.phi001:42.4","heu, eheu. uter inflare ambulamus. parvus quis musca sumus, musca tamen aliquis virtus habent, ego non pluere esse quis bullae.","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"155","urn:cts:latinLit:phi0972.phi001:42.5","et quis sium non abstinax fuisset. quinque dies aqua in os suus non coniecit, non mica panis. tamen abire ad plures. medicus ile perdiderunt, immo maga malus fatus; medicus enim nihil alius esse quis animus consolatio.","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.440350877192982","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.528070175438596","0.00175438596491228","0.00175438596491228","0.00175438596491228"
"156","urn:cts:latinLit:phi0972.phi001:42.6","tamen bonus efferre est, vitalis lecto, stragula bonis. plangere esse bonus - manus mittere aliqui - etiam sium malignus ille plorare uxor.","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"157","urn:cts:latinLit:phi0972.phi001:42.7","quis sium non ille bonus accepisset. sed mulier quis mulier milvinus genus. nemo nihil bonus facere oportet; aere esse enim ac sium in puteum conicias. sed antiquus amare cancer est.","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.408108108108108","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.543243243243243","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"158","urn:cts:latinLit:phi0972.phi001:43.1","molestus fuit, philerosque proclamavit: vivus meminerimus. ille habet, quis se debebatur: honestus vixit, honestus obiit. quis habere quis queratur? ab assis erevit et parare esse quadrare de stercus mordicus tollere. itaque crevit, quisquis crevit, tanquam favus.","0.969354838709677","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"159","urn:cts:latinLit:phi0972.phi001:43.2","putare mehercules ille relinquere lida centum, et omnis in nummus habuit.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"160","urn:cts:latinLit:phi0972.phi001:43.3","de res tamen ego verus dicam, quis lingua caninus comedi: durus bucca fruit, linguosus, discordia, non homo.","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"161","urn:cts:latinLit:phi0972.phi001:43.4","frater is fors fuit, amicus amico, manus plena, unguere mensa. et inter initiare malus parra pilavit, sed recorrigere costa ille prae vindemia: vendere enim vinum, quantus ipse voluit. et quis ille mentum sustulit, hereditas accepit, ex quis multus involavit, quis ille relinquere est.","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.678378378378378","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"162","urn:cts:latinLit:phi0972.phi001:43.5","et ille stips, dum frater suus irascitur, nescire quis terra filius patrimonium elegavit. longus fugit, quisquis suus fugit.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.716666666666667","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"163","urn:cts:latinLit:phi0972.phi001:43.6","habere autem oricularius servos, quis ille pessum dederunt. nunquam autem regere faciet, quis citus credit, uti homo negotians. tamen verus quis frunisci est, quis diu vixit,  .","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125"
"164","urn:cts:latinLit:phi0972.phi001:43.7","quis dare est, non quis destinatum. planus fortuna filius, in manus ille plumbum aurum fiebat. facile esse autem, ubi omnis quadrare currunt. et quot putare ille annus secus tulisse? septuaginta et supra. sed corneolus fuit, aetas bonus ferebat, niger tanquam corvus.","0.386538461538462","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.386538461538462","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.194230769230769"
"165","urn:cts:latinLit:phi0972.phi001:43.8","noscere homo olim oliorum et adhuc salax erat. non mehercules ille putare in domus canes reliquisse. immo etiam pullarius erat, omnis minervae homo. nec improbo, hic solus enim secus tulit.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.835714285714286","0.00238095238095238","0.00238095238095238","0.121428571428571"
"166","urn:cts:latinLit:phi0972.phi001:44.1","hic phileros dixit, ille ganymedes: narrare quis nec ad caelus nec ad terra pertinet, cum interim nemo curat, quis annonare mordet.","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.188888888888889","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037"
"167","urn:cts:latinLit:phi0972.phi001:44.2","non ego hercules hodie bucca panis invenire potui. et quomodo siccitas perseverat.","0.003125","0.003125","0.003125","0.003125","0.003125","0.940625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"168","urn:cts:latinLit:phi0972.phi001:44.3","iam annus esuritio fuit. aediles malus eveniat, quis cum pistor colludere 'serva me, servare te.' itaque populus minutus laborat; nam ire magnus maxilla semper saturnalia agunt.","0.640425531914894","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"169","urn:cts:latinLit:phi0972.phi001:44.4","o sium habere ille leones, quis ego hic inveni, cum prae ex asia veni.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"170","urn:cts:latinLit:phi0972.phi001:44.5","ille esse vivere. similare sium siligo infra esset, larua sic iste percolopabant, ut ille iupiter iratus esset.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625","0.628125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"171","urn:cts:latinLit:phi0972.phi001:44.6","sed meminisse safinium: tunc habitare ad arcus veterem, ego puero, piper, non homo.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333"
"172","urn:cts:latinLit:phi0972.phi001:44.7","is quacunque ibat, terra adurebat. sed rectus, sed certus, amicus amico, cum quis audacter posse intenebris micare.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"173","urn:cts:latinLit:phi0972.phi001:44.8","in curia autem quomoda singuli vel pilare tractabat, nec schema loqui sed derectum. cum agere","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"174","urn:cts:latinLit:phi0972.phi001:44.9","porro in foro, sic ille vox crescere tanquam tuba. nec sudare unquam nec expuit, putare is nescire quis asiadis habuisse.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"175","urn:cts:latinLit:phi0972.phi001:44.10","et quis benignus resalutare, nomen omnis reddere, tanquam unus de nobis. itaque ille tempus annonare pro lutare erat,","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"176","urn:cts:latinLit:phi0972.phi001:44.11","assis panis quis emisses, non posse cum alter devorare. nunc oculus bublus videre maiorem.","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"177","urn:cts:latinLit:phi0972.phi001:44.12","heu heu, quotidie peius. hic colonia retroversus crescere tanquam coda vituli.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"178","urn:cts:latinLit:phi0972.phi001:44.13","sed quare ego habere aediles tres cauniarum, quis se malle assare quis vita nostram? itaque domire gaudet, multus in dies nummus accipit, quis alter patrimonium habet.","0.108510638297872","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.640425531914894","0.00212765957446809","0.214893617021277","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"179","urn:cts:latinLit:phi0972.phi001:44.14","iam scio, unde accipere denarius millus aureos. sed sium ego coleus haberemus, non tantus se placeret. nunc populus esse domire leones, forare vulpes.","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.963461538461538","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"180","urn:cts:latinLit:phi0972.phi001:44.15","quis ad ego attinet, iam pannus meus comedi, et sium perserere hic annona, casula meus vendam.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.425","0.425","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"181","urn:cts:latinLit:phi0972.phi001:44.16","quis enim esse est, sium nec dius nec homo hic colonia miserentur? itare meus fruniscar, ut ego putare omnis ille a diibus fieri.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"182","urn:cts:latinLit:phi0972.phi001:44.17","nemo enim caelus caelus putat, nemo ieiunium servat, nemo iovem pilum facit, sed omnis operire oculus bonus suus computant.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.784375","0.003125","0.003125","0.003125"
"183","urn:cts:latinLit:phi0972.phi001:44.18","antea stolatus ire nudus pes in clivum, pandere capillis, mens puris, et iovem aqua exorabant. itaque statim urceatim plovebat: aut tu aut nunquam: et omnis redire udus tanquam mures. itaque dius pes lanatus habent, quia ego religiosus non sumus. ager iacere -","0.00175438596491228","0.440350877192982","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.0894736842105263","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.440350877192982","0.00175438596491228","0.00175438596491228","0.00175438596491228"
"184","urn:cts:latinLit:phi0972.phi001:45.1","orare tu inquit echios centonarius bonus loquere.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"185","urn:cts:latinLit:phi0972.phi001:45.2","'modo sic, modo sic' inquit rusticus; varius porcus perdiderat. quis hodie non est, esse erit: sic vita truditur.","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"186","urn:cts:latinLit:phi0972.phi001:45.3","non mehercules patria bonus dicere potest, sium homo haberet. sed laborare hic tempore, nec hic sola. non debere delicare esse, ubi medius caelus est.","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.628125","0.003125","0.003125"
"187","urn:cts:latinLit:phi0972.phi001:45.4","tu sium aliubi fueris, dicere hie porcus coquere ambulare. et ecce habere esse munus excellere in triduum dies festa; familia non lanisticia, sed multus liberti.","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455"
"188","urn:cts:latinLit:phi0972.phi001:45.5","et titus noster magnus animus habere et esse ealdicerebrius: aut hic aut ille erit, quis utique. nam ille domesticus sum,","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
