"","camp_Caesar_enemy_cavalry_army_horse_some","enemy_while_slain_did_fighting_battle_weapons","Caesar_Aedui_hostages_people_did_brought_Gaul","Caesar_people_Roman_Ariovistus_Gaul_That_s","river_enemy_baggage_legions_place_two_army","state_among_most_influence_whose_has_man","Caesar_arms_ambassadors_hostages_Having_cavalry_town","soldiers_Vercingetorix_camp_Gauls_town_fortifications_every","corn_war_account_They_Romans_off_such","winter_quarters_war_Gaul_Ambiorix_legion_Labienus","town_wall_feet_rampart_night_works_made","war_states_Aedui_general_state_every_command","Gaul_Gauls_than_rest_territories_account_now","soldiers_legion_valour_centurions_most_only_command","Rhine_Germans_territories_war_army_Suevi_Treviri","ships_sea_Britain_war_back_island_ocean","legions_orders_soldiers_little_Caesar_sends_two","hill_legions_side_two_ground_mountain_front","Gaul_much_order_After_many_done_will","may_do_They_horses_even_every_most","even_time_safety_army_first_matters_Roman","soldiers_such_river_down_bridge_These_distance","country_thousand_Aedui_Arverni_cavalry_Vercingetorix_Bituriges","you_received_I_said_us_When_since","Helvetii_Province_Sequani_through_Allobroges_Rhone_Roman"
"states",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.0102216389617964,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.012097293814433,1.64663263625885e-05,0.0270567786790267,0.00791239147592739,1.97706603400554e-05,0.00712979890310786,0.00744748567791216,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"legion",3.79175672088879e-06,0.00459594415571181,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.0177351804123711,1.64663263625885e-05,1.93124758594052e-05,0.00100631412786109,0.0435152234084618,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"through",0.0024684336252986,1.01905635381637e-05,1.18231260345235e-05,0.0143910977744436,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00709342560553633,0.00404317010309278,0.00330973159888029,0.0048474314407107,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,0.00117837338262477,0.0012236084452975,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,0.00145589494718812,2.9868578255675e-05,0.0220578980490875
"every",3.79175672088879e-06,0.00306735962498726,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,0.0172895728643216,1.57282164202579e-05,1.61082474226804e-05,0.00577968055326857,0.0154692931633835,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0144193857965451,2.51698968034231e-05,0.0152422013695156,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"account",3.79175672088879e-06,1.01905635381637e-05,0.00710569874674864,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.0259672853098459,0.000821520618556701,0.00248641528075086,1.93124758594052e-05,0.0187647987371744,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,0.00763378138473244,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"do",3.79175672088879e-06,1.01905635381637e-05,0.00710569874674864,0.00563890972743186,0.00194387229660144,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,0.00291618385477018,1.97316495659037e-05,0.00199683669434559,2.03128173877717e-05,2.12179079142797e-05,0.0104205175600739,2.39923224568138e-05,0.012610118298515,0.0215825513568349,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,0.0134707287933094,3.14663310258024e-05
"They",0.00227884578925416,1.01905635381637e-05,1.18231260345235e-05,0.00251312828207052,1.28733264675592e-05,1.45815106445028e-05,0.0102891530896815,1.57035175879397e-05,0.0212488203837685,1.61082474226804e-05,1.64663263625885e-05,0.00388180764774044,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,0.0165102713669795,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"against",0.00189967011716528,1.01905635381637e-05,0.0124261054622842,1.25031257814454e-05,0.00387487126673532,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00787983642654923,1.61082474226804e-05,0.00577968055326857,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,0.0142392849888279,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00646407416945661,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"hostages",3.79175672088879e-06,1.01905635381637e-05,0.0195199810829983,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.0257008659914869,1.57035175879397e-05,1.57282164202579e-05,0.00323775773195876,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00108211330362826,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"began",0.00720812952640959,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.0176280639953031,1.57035175879397e-05,0.00787983642654923,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"both",0.00379554847760968,0.00663405686334454,0.00237644833293923,0.0087646911727932,1.28733264675592e-05,0.00293088363954506,1.46778218112432e-05,1.57035175879397e-05,0.00630701478452344,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,0.0114816700610998,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"side",0.00171008228112084,0.000519718740446347,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.0141711229946524,1.61082474226804e-05,0.00495636423513914,1.93124758594052e-05,0.0128453038674033,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.026415547024952,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00260108163790883,2.85469597487868e-05,0.00152329749103943,3.14663310258024e-05
"corn",0.000951730936943086,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00295024218405989,1.57035175879397e-05,0.0354042151620006,0.013708118556701,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"days",0.00607060251014295,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00148246000293556,1.57035175879397e-05,0.00945265806857502,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.00495264404104183,1.97706603400554e-05,0.00712979890310786,2.12179079142797e-05,0.0138863216266174,2.39923224568138e-05,0.00128366473697458,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"ambassadors",3.79175672088879e-06,1.01905635381637e-05,0.0006029794277607,0.0187671917979495,1.28733264675592e-05,1.45815106445028e-05,0.0286364303537355,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"since",3.79175672088879e-06,0.00510547233261999,0.0118349491605581,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00630701478452344,1.61082474226804e-05,0.00413304791700972,1.93124758594052e-05,1.97316495659037e-05,0.0158362989323843,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,0.0149641577060932,3.14663310258024e-05
"winter",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00473419314249764,0.0467300257731959,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00532569488648419,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"without",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,0.017516879219805,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,0.0125785175879397,0.00237496067945895,0.0048485824742268,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,0.012870699881376,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0024232245681382,2.51698968034231e-05,0.00129343139741314,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"whole",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.0103115345005149,0.00293088363954506,1.46778218112432e-05,1.57035175879397e-05,0.00394778232148474,1.61082474226804e-05,0.012366211098304,0.0116067979915025,0.0128453038674033,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,0.0043105909220668,2.9868578255675e-05,3.14663310258024e-05
"country",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00515191545574637,1.57035175879397e-05,0.0141711229946524,0.00726481958762887,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,0.0399942906080502,2.9868578255675e-05,0.0078980490874764
"march",3.79175672088879e-06,0.00255783144807908,1.18231260345235e-05,0.00751437859464866,0.0173918640576725,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.0102390688895879,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,0.0143020268341422,2.9868578255675e-05,3.14663310258024e-05
"each",3.79175672088879e-06,0.00714358504025273,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.0124088655584719,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00426479949077021,0.0069547134935305,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.0167653875869173,0.0157293748215815,2.9868578255675e-05,3.14663310258024e-05
"large",0.00474348765783187,1.01905635381637e-05,0.0006029794277607,1.25031257814454e-05,1.28733264675592e-05,0.00511811023622047,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.012902706185567,0.00907294582578627,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,0.00532569488648419,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"attack",0.0104311227391651,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00387487126673532,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0012236084452975,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00260108163790883,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"either",3.79175672088879e-06,0.00510547233261999,1.18231260345235e-05,0.00188797199299825,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.0118118905316137,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.0148184688239937,1.97706603400554e-05,0.00103595368677636,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,0.012610118298515,0.0127060613745879,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"flight",0.00796648087058734,0.00561500050952818,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,0.00735358872743285,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,0.00129837067209776,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"only",0.00265802146134304,1.01905635381637e-05,0.0136084180657366,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,0.0168248319493871,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,0.0101699213796602,2.54582484725051e-05,0.00260108163790883,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"Rhine",3.79175672088879e-06,1.01905635381637e-05,1.18231260345235e-05,0.00376344086021505,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.00791239147592739,1.97706603400554e-05,0.050802356286817,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"first",3.79175672088879e-06,0.00918169774788546,1.18231260345235e-05,1.25031257814454e-05,0.0109552008238929,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,0.00660299687139799,0.00291618385477018,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,0.0165733197556008,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,0.00475141598489616
"Helvetii",0.000193379592765328,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.00511811023622047,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0024232245681382,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,0.081843926998112
"thought",0.0034163728055208,1.01905635381637e-05,0.00296760463466541,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,0.00323775773195876,1.64663263625885e-05,1.93124758594052e-05,0.00791239147592739,0.00199683669434559,0.00916108064188503,2.12179079142797e-05,0.00117837338262477,2.39923224568138e-05,0.00505914925748804,2.53613999492772e-05,0.00893584521384929,2.57532835436518e-05,2.85469597487868e-05,0.00600358422939068,3.14663310258024e-05
"three",0.00701854169036515,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00838053553038105,0.000743657042869641,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,0.0115757855822551,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"But",0.00114131877298753,0.0122388668093346,0.00828801135020099,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.0069258089976322,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.011614730878187,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"purpose",0.00644977818223183,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.00876348789734616,0.00735358872743285,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00388874581509142,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"back",0.00227884578925416,0.00408641597880363,1.18231260345235e-05,1.25031257814454e-05,0.00773686920700309,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.00889897395422257,1.97706603400554e-05,0.00103595368677636,0.016995544239338,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"left",0.00682895385432071,1.01905635381637e-05,0.00119413572948688,1.25031257814454e-05,0.0025875386199794,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,0.00330973159888029,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,0.00509851716433069,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.0077517383466392,2.85469597487868e-05,0.00152329749103943,3.14663310258024e-05
"miles",0.0087248322147651,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,0.00988555643251776,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,0.00260108163790883,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"night",0.00360596064156524,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,0.00773686920700309,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.00316137150047185,1.61082474226804e-05,0.0164827926889511,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0024232245681382,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,0.00145589494718812,2.9868578255675e-05,3.14663310258024e-05
"off",0.00739771736245402,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,1.45815106445028e-05,1.46778218112432e-05,1.57035175879397e-05,0.0149575338156653,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
"ought",3.79175672088879e-06,1.01905635381637e-05,0.00651454244502246,0.00688922230557639,1.28733264675592e-05,1.45815106445028e-05,0.00661969763687069,1.57035175879397e-05,0.0141711229946524,1.61082474226804e-05,0.00495636423513914,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,0.00205159455616494,2.12179079142797e-05,2.31053604436229e-05,2.39923224568138e-05,2.51698968034231e-05,2.53613999492772e-05,2.54582484725051e-05,2.57532835436518e-05,2.85469597487868e-05,2.9868578255675e-05,0.00160478288231592
"together",0.00379554847760968,1.01905635381637e-05,1.18231260345235e-05,1.25031257814454e-05,1.28733264675592e-05,0.0124088655584719,1.46778218112432e-05,1.57035175879397e-05,1.57282164202579e-05,1.61082474226804e-05,1.64663263625885e-05,1.93124758594052e-05,1.97316495659037e-05,1.97706603400554e-05,2.03128173877717e-05,2.12179079142797e-05,2.31053604436229e-05,0.0120201535508637,2.51698968034231e-05,2.53613999492772e-05,0.0102087576374745,0.00388874581509142,2.85469597487868e-05,2.9868578255675e-05,3.14663310258024e-05
