"","identifier","text","ego_inquam_sum_tu_ille_Trimalchio_Et","sum_tu_aut_ego_inquam_ille_Quid","sum_neque_enim_sed_hic_suus_homo","ego_neo_quidem_meus_hic_ab_sed","inquam_ego_tu_hic_ille_sum_tam","ego_ille_hic_sum_puer_facio_is","neque_ergo_aut_hic_sed_possum_omnis","supo_manus_omnis_ille_totus_sui_atque","sum_ille_alter_de_habeo_sui_ego","suus_totus_manus_oculus_puer_Giton_autem","ego_sum_idem_manus_tamquam_do_is","sum_nos_ex_Trimalchio_jubeo_modus_suus","atque_pectus_malus_corpus_meus_dum_ante","jam_hic_sum_ipse_inter_facio_ab","atque_per_alius_totus_orbis_nox_furo"
"515","urn:cts:latinLit:phi0972.phi001:58.4","Vix ego teneo, neque sum natura caldicerebrius, sed cum coepi, mater meus dupundii non facio. Recte, video tu in publicum, mus, immo terra tuber:","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.579190751445087","0.00115606936416185","0.347976878612717","0.00115606936416185","0.00115606936416185","0.0589595375722543","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"516","urn:cts:latinLit:phi0972.phi001:58.5","neque sursum neque deorsum non cresco, nitor dominus tuus in ruta folium non conieci, neque tu parsero, licet hercules Iovem Olympium clames. Curabo, longus tu sum comula iste besalis et dominus dupunduarius.","0.232369942196532","0.694797687861272","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.0589595375722543","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"517","urn:cts:latinLit:phi0972.phi001:58.6","Recte, venio sub dentem: aut ego non ego novi, aut non deridebis, licet barba aureus habeas.","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.196116504854369","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"518","urn:cts:latinLit:phi0972.phi001:58.7","Athana tu irascor sit, curabo, et qui tu primus deurode fecit. Non disco geometrias, criticus et alogia nenias, sed lapidarius littera scio, pars centum dico ad aes, ad pondus, ad nummum.","0.798773006134969","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.185276073619632","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"519","urn:cts:latinLit:phi0972.phi001:58.8","Ad summam, si quis vis, ego et tu sponsiunculam: exi, defero lamnam. Iam scio pater tuus merces perdidisse, quivis et rhetorici scis. Ecce'Qui de nos longus venio, fero venio?","0.470422535211268","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.141784037558685","0.047887323943662","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.329577464788732"
"520","urn:cts:latinLit:phi0972.phi001:58.9","solvo me.' Dicam tibi, qui de nos curro et de locus non movetur; qui de nos cresco et parvus fit. Curris, stupes, satagis, tamquam mus in matella.","0.00130718954248366","0.13202614379085","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.850980392156863","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"521","urn:cts:latinLit:phi0972.phi001:58.10","Ergo aut taceo aut bonus nolo molestare, qui tu nascor non putat; nitor si ego judico anulus buxeus curare, qui amicus tuus involasti.","0.452631578947368","0.52781954887218","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"522","urn:cts:latinLit:phi0972.phi001:58.11","Occuponem propitium. Eamus in foris et pecunia mutuemur: jam scio hic ferrum fides habere.","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"523","urn:cts:latinLit:phi0972.phi001:58.12","Vah, bellus res sum volpis uda. Ita lucrum facio et ito bene morior aut populus per exeo meus iuret, nitor tu ubique toga perverto sum persecutus.","0.00109289617486339","0.492896174863388","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.110382513661202","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.32896174863388","0.0557377049180328"
"524","urn:cts:latinLit:phi0972.phi001:58.13","Bella res et iste, qui tu hic docet, mufrius, non magister. Nos didicimus, dico enim magister: 'Sunt vester salva? rego domum; cave, circumspicias; cave, magnus maledicas. Aut numero mapalia:","0.00115606936416185","0.926011560693642","0.00115606936416185","0.00115606936416185","0.0589595375722543","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"525","urn:cts:latinLit:phi0972.phi001:58.14","nemo dupondius evadit.' Ego, qui ego sic vides, propter artificium meus dius gratia ago.","0.00176991150442478","0.975221238938053","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"526","urn:cts:latinLit:phi0972.phi001:59.1","Coeperat Ascyltos respondeo convicio, sed Trimalchio delecto collibertus eloquentia Agite inquam scordalia de medio. Suaviter sum potius, et tu, Hermeros, parcus adulescentulo. Sanguen ille fervet, tu bonus esto.","0.921472392638037","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"527","urn:cts:latinLit:phi0972.phi001:59.2","Semper in hic res qui vincitur, vincit. Et tu cum sum capo, cocococo, atque cor non habebas. Simus ergo, qui bonus est, ab primitiae hilaris et Homeristas spectemus.","0.00176991150442478","0.355752212389381","0.444247787610619","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.0902654867256637"
"528","urn:cts:latinLit:phi0972.phi001:59.3","Intravit factio statim hasta scutum concrepuit. Ipse Trimalchio in pulvinus consedit, et cum Homeristae Graecis versus colloquerentur, ut insolens solent, ille canorum vox Latine lego librum. Mox silentium facio scio inquam qui fabula agant?","0.307975460122699","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.492024539877301","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.185276073619632"
"529","urn:cts:latinLit:phi0972.phi001:59.4","Diomedes et Ganymedes duo frater fuerunt. Horum soror sum Helena. Agamemnon ille rapio et Dianae cerva subiecit. Ita nunc Homeros dicit, quemadmodum inter sui pugno Troiani et Parentini.","0.13202614379085","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.458823529411765","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.393464052287582","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"530","urn:cts:latinLit:phi0972.phi001:59.5","Vicit scilicet et Iphigeniam, filia suam, Achilli do uxorem. Ob is res Aiax insanio et static argumentum explicabit.","0.0021505376344086","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"531","urn:cts:latinLit:phi0972.phi001:59.6","Haec ut dico Trimalchio, clamor Homeristae sustulerunt, inter familia discurro vitulus in lanx donarium elixus affero est, et quidem galeatus.","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.196116504854369","0.00194174757281553","0.00194174757281553"
"532","urn:cts:latinLit:phi0972.phi001:59.7","Secutus sum Aiax stringo gladio, tamquam insaniret, concidit, atque modus verto modus supino gesticulor mucro frustum colligo miror vitulus partior est.","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.886725663716814","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"533","urn:cts:latinLit:phi0972.phi001:60.1","Nec diu miro licet tam elego strophas; nam repo lacunarium sono coepio totus triclinium intremuit.","0.709734513274336","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"534","urn:cts:latinLit:phi0972.phi001:60.2","Consternatus ego exsurgo et timui, neo per tego petauristarius aliquis descenderet. Nec parvus relinquo conviva miror erigo vultus, exspecto quis nosco de caelus nuntiaretur.","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.62279792746114","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.104663212435233","0.00103626943005181","0.156476683937824","0.00103626943005181","0.00103626943005181","0.104663212435233","0.00103626943005181","0.00103626943005181"
"535","urn:cts:latinLit:phi0972.phi001:60.3","Ecce autem diduco lacunaribus subeo circulus ingens, de cupa videlicet grandis excussus, demittitur, qui per totus orbis corona aureus cum alabaster unguentum pendebant.","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.654901960784314","0.00130718954248366","0.00130718954248366","0.13202614379085","0.00130718954248366","0.197385620915033"
"536","urn:cts:latinLit:phi0972.phi001:60.4","Dum hic apophoreta jubeo sumere, respicio ad metior  jam illic repositorium cum placeo aliquot sum positum, qui medius Priapus ab pistor facio tenebat, gremium sero amplus omnis genus pomum et uva sustineo morior vulgato.","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.190874524714829","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.342965779467681","0.000760456273764259","0.457034220532319","0.000760456273764259"
"537","urn:cts:latinLit:phi0972.phi001:60.5","Avidius ad pompa manus porreximus, et repo novus ludus remissio hilaritas hic refecit.","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"538","urn:cts:latinLit:phi0972.phi001:60.6","Omnes enim placenta omnis pomum etiam parvus vexatio contingo coepio effundo crocum, et usque ad os molestus umor atque cidere.","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.489430894308943","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"539","urn:cts:latinLit:phi0972.phi001:60.7","Rati ergo sacer sum fericulus tam religiosus appario perfusum, consurgo alo et Augusto, pater patriae, felicito diximus. Quibusdam tamen etiam post ha veneratio pomum rapio et ipse mappa implevimus, ego praecipue, qui nullus sero amplus munus puto ego onero Gitonis sinum.","0.403663003663004","0.183882783882784","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.147252747252747","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.000732600732600733","0.257142857142857","0.000732600732600733"
"540","urn:cts:latinLit:phi0972.phi001:60.8","Inter hic tres puer candidus succingo tunica intraverunt, qui duo Lares bullo supo metior posuerunt, unus patera vinum circumfero dius propitius clamabat. Aiebat autem unus Cerdonem, alter Felicionem, tertius Lucrionem vocari.","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.519170984455959","0.00103626943005181","0.00103626943005181","0.467357512953368","0.00103626943005181","0.00103626943005181","0.00103626943005181"
"541","urn:cts:latinLit:phi0972.phi001:60.9","Nos etiam verus imago ipse Trimalchionis, cum jam omnis basiarent, erubesco praeterire.","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"542","urn:cts:latinLit:phi0972.phi001:61.1","Postquam ergo omnis bonus mens bonus valetudo sui optarunt, Trimalchio ad Nicerotem respicio et","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.432258064516129","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"543","urn:cts:latinLit:phi0972.phi001:61.2","soleo inquam suavis sum in convictu; nescio quis nunc taceo neque muttis. Oro te, sic filix ego videas, narro ille qui tu utor venit.","0.00109289617486339","0.711475409836065","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.27431693989071","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339"
"544","urn:cts:latinLit:phi0972.phi001:61.3","Niceros delecto affabilitas amicus omnis ego inquam lucrum transeat, nitor jam dudum gaudimonium dissilio, qui tu talis video.","0.977235772357724","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"545","urn:cts:latinLit:phi0972.phi001:61.4","Itaque hilaris merus sint, etsi timeo iste scholasticos, neo ego rideant. Viderint: narro tamen: quis enim ego aufert, qui ridet? Satius sum rideo qui derideri.","0.694797687861272","0.232369942196532","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.00115606936416185","0.0589595375722543","0.00115606936416185","0.00115606936416185","0.00115606936416185"
"546","urn:cts:latinLit:phi0972.phi001:61.5","Haec ubi dico dedit,","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767"
"547","urn:cts:latinLit:phi0972.phi001:61.6","talis fabula exorsus est:Cum adhuc servirem, habito in vicus angusto; nune Gavillae domus est. Ibi, quomodo dius volunt, amo coepio uxor Terentii coponis: nosco Me lissam Tarentinam, pulcher bacciballum.","0.00130718954248366","0.00130718954248366","0.197385620915033","0.328104575163399","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.13202614379085","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.328104575163399","0.00130718954248366"
"548","urn:cts:latinLit:phi0972.phi001:61.7","Sed ego non hercules corporalis ille aut propter res venerias curavi, sed magnus qui benemoria fuit.","0.00194174757281553","0.00194174757281553","0.584466019417476","0.00194174757281553","0.00194174757281553","0.293203883495146","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"549","urn:cts:latinLit:phi0972.phi001:61.8","Si quis ab ille petii, numquam ego negatum; facio assem, semisso habui; quisquis habui, in ille sinum demandavi, neque umquam fefellitus sum.","0.00130718954248366","0.654901960784314","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.328104575163399","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"550","urn:cts:latinLit:phi0972.phi001:61.9","Huius contubernalis ad villa superus dies obiit. Itaque per scutum per ocrea ago aginavi, quemadmodum ad ille pervenirem: scio autem, in angustiae amicus apparent.","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.978947368421053","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"551","urn:cts:latinLit:phi0972.phi001:62.1","Forte dominus Capuam exeo ad scruta scio expedienda.","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"552","urn:cts:latinLit:phi0972.phi001:62.2","Nactus ego occasio persuadeo hospes nostrum, ut ego ad quintus miliarius veniat. Erat autem miles, fortis tamquam Orcus.","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"553","urn:cts:latinLit:phi0972.phi001:62.3","Apoculamus nos circo gallicinia, luna luceo tamquam meridie. Venimus intro monimenta:","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"554","urn:cts:latinLit:phi0972.phi001:62.4","homo meus coepio ad stela facere, sedeo ego cantabundus et stela numero.","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"555","urn:cts:latinLit:phi0972.phi001:62.5","Deinde ut respicio ad comitem, ille exuo sui et omnis vestimentum sequor via posuit. Mihi anima in nasus esse, sto tamquam mortuus.","0.0013986013986014","0.281118881118881","0.211188811188811","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.490909090909091","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"556","urn:cts:latinLit:phi0972.phi001:62.6","At ille circummingo vestimentum sua, et subeo lupus facio est. Nolite ego jocor putare; ut mentiar, nullus patrimonium tantus facio.","0.00150375939849624","0.00150375939849624","0.0766917293233083","0.227067669172932","0.00150375939849624","0.678195488721805","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"557","urn:cts:latinLit:phi0972.phi001:62.7","Sed, qui coepio dicere, postquam lupus facio est, ululo coepio et in silva fugit.","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"558","urn:cts:latinLit:phi0972.phi001:62.8","Ego primitus nescio ubi essem, deinde accessi, ut vestimentum is tollerem: ille autem lapideus facio sunt. Qui morior timor nitor ego?","0.00122699386503067","0.00122699386503067","0.430674846625767","0.00122699386503067","0.553374233128834","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"559","urn:cts:latinLit:phi0972.phi001:62.9","Gladium tamen stringo et in totus via umbra cecidi, donum ad villa amicus meus pervenirem.","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699"
"560","urn:cts:latinLit:phi0972.phi001:62.10","Ut larva intravi, paene anima ebullivi, sudor ego per bifurcum volabat, oculus mortui, vix umquam reficio sum.","0.00150375939849624","0.00150375939849624","0.227067669172932","0.00150375939849624","0.227067669172932","0.00150375939849624","0.00150375939849624","0.302255639097744","0.00150375939849624","0.00150375939849624","0.227067669172932","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"561","urn:cts:latinLit:phi0972.phi001:62.11","Melissa meus miro coepit, qui tam sero ambularem, et 'Si ante' inquam 'venisses, saltem nos adiutasses; lupus enim villa intro et omnis pecus perculit, tamquam lanius sanguis ille misit. Nec tamen derisit, etiam si fugit; servus enim noster lancea collus is traiecit.'","0.419011406844106","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.419011406844106","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.000760456273764259","0.0387832699619772","0.000760456273764259","0.114828897338403","0.000760456273764259","0.000760456273764259"
"562","urn:cts:latinLit:phi0972.phi001:62.12","Haec ut audivi, operio oculus amplus non potui, sed lux clarus Gai nos domus fugio tamquam copo compilatus, et postquam venio in ille locum, in qui lapideus vestimentum sum facta, nihil invenio nitor sanguinem.","0.288888888888889","0.000823045267489712","0.412345679012346","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.247736625514403","0.0419753086419753","0.000823045267489712","0.000823045267489712","0.000823045267489712"
"563","urn:cts:latinLit:phi0972.phi001:62.13","Ut verus domus veni, jaceo mille meus in lego tamquam bovis, et collus ille medicus curabat. Intellexi ille versipellis esse, neque postea cum ille panis gusto potui, non si ego occidisses.","0.778238341968912","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.208290155440414","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181"
"564","urn:cts:latinLit:phi0972.phi001:62.14","Viderint alius quis de hic exopinissent; ego si mentior, genius vester irascor habeam.","0.798230088495575","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"565","urn:cts:latinLit:phi0972.phi001:63.1","Attonitis admiratio universi Salvo inquam tuus sermo Trimalchio si qui fides est, ut ego pilum inhorruerunt, quia scio Niceronem nihil nugae narrare:","0.652032520325203","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0829268292682927","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0829268292682927","0.0016260162601626"
"566","urn:cts:latinLit:phi0972.phi001:63.2","immo certus sum et parvus linguosus. Nam et ipse tu res horribilis narrabo: asinus in tegulis.","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687"
"567","urn:cts:latinLit:phi0972.phi001:63.3","Cum adhuc capillatus essem, nam ab puer vita Chiam gessi, ipsimi nos delico decessit, hercules margaritum, zacritus et omnis numerum.","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.814634146341463","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"568","urn:cts:latinLit:phi0972.phi001:63.4","Cum ergo ille mater misellus plango et nos tum multus in tristimonium essemus, subeo striga strido coepio runt; puto canis lepor persequi.","0.0016260162601626","0.0016260162601626","0.326829268292683","0.0016260162601626","0.0016260162601626","0.489430894308943","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423"
"569","urn:cts:latinLit:phi0972.phi001:63.5","Habebamus tu homo Cappadocem, longum, validus audaculus et qui valebat: possum bos irascor tollere.","0.00273972602739726","0.687671232876712","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"570","urn:cts:latinLit:phi0972.phi001:63.6","Hic audacter stringo gladium extro ostium procucurrit, involvo sinistrum manus curiose, et mulier tamquam hic locus - salvus sit, qui tango - medius traiecit. Audimus gemitum, et - planus non mentior - ipse non vidimus.","0.110382513661202","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.165027322404372","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.00109289617486339","0.27431693989071","0.00109289617486339","0.0557377049180328","0.383606557377049","0.00109289617486339"
"571","urn:cts:latinLit:phi0972.phi001:63.7","Baro autem noster introversus sui proicio in lectum, et corpus totus lividus habeo quasi flagellum caesus, quia scilicet ille tango malus manus.","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.492024539877301","0.307975460122699","0.00122699386503067","0.00122699386503067","0.185276073619632","0.00122699386503067","0.00122699386503067"
"572","urn:cts:latinLit:phi0972.phi001:63.8","Nos cluso ostium redeo iterum ad officium, sed dum mater amplexaret corpus filius sui, tango et video manuciolum de stramentum factum. Non cor habebat, non intestina, non quicquam: scilicet jam puer striga involo et suppono stramenticius vavatonem.","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.0948356807511737","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.000938967136150235","0.282629107981221","0.235680751173709","0.000938967136150235","0.000938967136150235","0.376525821596244","0.000938967136150235","0.000938967136150235"
"573","urn:cts:latinLit:phi0972.phi001:63.9","Rogo vos, oportet credatis, sum mulier plussciae, sum nocturnae, et qui sursum est, deorsum faciunt.","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"574","urn:cts:latinLit:phi0972.phi001:63.10","Ceterum baro ille longus post hic facio numquam color sui fuit, immo post pauci dies phreneticus periit.","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.227067669172932","0.753383458646617","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
